,DATA_MONTH,USER_ID,SHOP_NAME
217521,202109,3090811096,惠能达旗舰店
439965,202106,60799520,学姿势海淘代付
394942,202106,2471520468,安徽康泰器具耗材
175060,202106,665672025,仙醇茶叶旗舰店
265753,202109,2498237352,碁电MAGICElectronics官方企业店
508849,202108,2206465531209, 只会卖鞋的鞋店
172349,202106,612542252,淘客岛母婴旗舰店
279090,202109,2209856121521,TP生活馆
167174,202107,113462038,创维官方旗舰店
144324,202107,123309988,洛纬斯启动电源官方店
149948,202107,2200712109395,d[s461947978]
166473,202106,2458397892,白龙马旗舰店
327095,202109,2649977561, 美雲一足2
638136,202108,897224283, 清源果直营店
609198,202108,123309988,洛纬斯启动电源官方店
280251,202109,1995979044, 启祥礼盒厂家直销
164923,202107,2203738468138,cocoamelia旗舰店
613376,202108,1099864961,百汇沣涡轮增压器
447146,202106,802747447,韩范儿原创快时尚品牌女包每周上新
171507,202106,3440693526,洁碧旗舰店
388829,202106,26262300,富歌舞台灯光电源箱
335216,202109,2528407509,鑫航集运香港
160654,202108,1769820037,haolton旗舰店
515844,202108,1110351735, 超前塑业厂家直销
440864,202106,17455497,老虎鱼音频
162008,202107,2074450097,小牛凯西旗舰店
381089,202106,212548456,七仔妈的台湾代购
328859,202109,295320658, 小威全球购
514957,202108,68324886, 吉米广告衫
465168,202106,2052699857,d[s114231070]
322600,202109,1137225961,迪视康官方店
173384,202109,2210930775986, 小雅的百货店
324722,202109,3461219098, 叶子科技网络
307144,202109,249491856, 广州彩源印刷
287267,202109,1023377453, 淘淘乐专业游戏点卡
526326,202108,1627462671,潭酒小店
364903,202106,1627462671,潭酒小店
411091,202106,3869951609,泰泽天官方企业店
197279,202109,2637035255, 红娘衣铺8
292470,202109,1746553369, 琉璃 小筑
316319,202109,57919376, 深圳花场直销 花卉盆
614643,202108,36752461,巨森实业母婴直销店
297699,202109,106838235, 雅怡芳香
174786,202106,3472852359,茜匀旗舰店
570369,202108,46354216, 兔狼时尚女包
333857,202109,1032427416,芊茗草旗舰店
383420,202106,2587443269,奕龙包装
277958,202109,2204151595926,德茉旗舰店
642517,202108,3562483530,晨牧包装有限公司
413624,202106,168661227,京创电器直销店
96928,202107,4052430893,猫猫国际集运
155057,202107,112577921,爱车饰直销店
154911,202107,3869951609,泰泽天官方企业店
574550,202108,43244757,卫宁官方工厂店
17132,202107,123290822,浙江屹立工贸厂家直销
231688,202109,32770078, tmc890716
263357,202109,20003478, 优思居爱家惠生活
258605,202109,2204951350391, 万丈狂澜
449048,202106,1718877404,五月改装店
330318,202109,734405882,英美尔饲料预混料添加剂直销店
17555,202107,2752993595,广州斯正达官方店
158651,202108,2200793280818,dralva旗舰店
8622,202107,321541766,萤轩灯饰官方企业店
381262,202106,2730531117,小熊电器官方工厂店
344090,202106,1039227779,生活电器官方自营店
393299,202106,1948037535,沈阳爱家包装
173895,202106,2978671516,彩棠旗舰店
220715,202109,2711220174, 凌度工厂直销店
321009,202109,2636267729, 焕新百货
555668,202108,49417687, Linno朗龙直销店(宝臣
489212,202106,3156424894,万都汽配88
169312,202106,3317332828,爱罗拉旗舰店
458112,202106,2019548378,奥克斯韩克电器直销店
273657,202109,358362783, 马克华菲童鞋直销店
465254,202106,93688255,happy手游集合店
179243,202109,1064188359, 厂家直销摩托车边斗
274672,202109,832942284, 厂家直销优质鞋店
471251,202106,73385909,杭州大唐印刷网店
598941,202108,2703293110, 章承LSDYNA有限元动力
163856,202107,2978671516,彩棠旗舰店
273401,202109,34475815,潘先生珠宝官方店
10054,202107,843732743,易通汽车电子
158100,202108,743411408,saunaroom旗舰店
169406,202106,743411408,saunaroom旗舰店
77005,202107,36752461,贝英卓母婴直销店
16081,202107,726766600,奥克斯工厂直销店
613287,202108,366825286,荣盛制冷家电配件批发
219759,202109,27272703, [俊敏电子]-电子元件
604381,202108,1670620872, 名创得利包装
172028,202106,2856125177,imint旗舰店
368478,202106,42870796,前浪汽车工作室
366333,202106,1125190296,美廉贸易
173910,202106,2113126226,可可瑞旗舰店
244544,202109,627400763, 比特比0755
193777,202109,1637623518, 果儿四季花海
486279,202106,843732743,易通汽车电子
195945,202109,899283711,爽然旗舰店
260412,202109,2200655388885,盈利枫电器官方店
160551,202107,616087407,Gming头盔直销店
169705,202106,4061608126,玉经纶旗舰店
245753,202109,762414337,德立旗舰店
170380,202106,498645567,婧茹旗舰店
275325,202109,1769820037,haolton旗舰店
266560,202109,583087370,天馬運通貨運
179647,202109,160526096, 班纳服装
161578,202107,1690440456,友臣旗舰店
167568,202107,1769820037,haolton旗舰店
411605,202106,49417687,Linno朗龙直销店(宝臣
201756,202109,2456289898, 奇鸿游乐厂家直销
175017,202106,374632943,暴龙官方旗舰店
202736,202109,2076383642, 雅玛标签厂家直销店
156585,202108,3216880915,繁星直播旗舰店
458930,202106,57749168,外贸职业刷客
549545,202108,1588880865, 花花公子正品直销店铺
19725,202107,1588880865,花花公子正品直销店铺
171259,202106,3216880915,繁星直播旗舰店
154486,202107,2471520468,安徽康泰器具耗材
498438,202108,2711220174, 凌度工厂直销店
221392,202109,2211592693965, 五月风小店
175303,202106,917148178,奥古狮登旗舰店
200259,202109,1086752163, 多轴研发工作室
167334,202107,3216880915,繁星直播旗舰店
169072,202106,3037963981,螺霸王食品旗舰店
266039,202109,4254075182,u[4254075182]
316633,202109,3171975909, 三峡滋味
626059,202108,321541766,萤轩灯饰官方企业店
352447,202106,627312,MJ国际
155077,202107,514057264,盛世荒年
278453,202109,2207337886771,全景医学影像旗舰店
214058,202109,68324886, 吉米广告衫
272138,202109,2204200742228,蓝色天空商贸
315686,202109,10619348, 海格尔家电配件直销中
246260,202109,1801150033,美绘时尚女鞋直销店
208865,202109,1884074651, STC厂家直销
260840,202109,11200735, 浅蓝数码 潮流外设专
216693,202109,1067595917, 耗材批发厂家直销
65912,202107,358987449,昆明优网
385148,202106,15426232,随波日服充值
304167,202109,358987449, 昆明优网
193534,202109,158200430, 海龟博士店－日本商品
534129,202108,810369657, EEEZZZ
313801,202109,2022595930, 良品品百货店铺
435849,202106,3545513095,LJJ意大利嗨GO
281556,202109,673221896, 汕头市鹏顺微电子元件
133660,202107,351755626,天俊电子网络销售部
281085,202109,603740767,木木好玩旗舰店
267082,202109,1105098267, 易美日用品
157380,202108,1690440456,友臣旗舰店
171301,202106,2200827132125,kzom旗舰店
162783,202107,2455564806,黎漾旗舰店
59402,202107,1064980948,美筷购筷子国际物流
114186,202107,1956139107,d[s563744317]
566306,202108,259894687, 思创集纸箱厂
163634,202107,3391954048,川娃子旗舰店
173048,202106,1690440456,友臣旗舰店
183085,202109,35057692, 阿Q店~~◆◆◆◆专业
190906,202109,3300658343, d[s2247]
238909,202109,20284598, 广州海润商城 实体店
205759,202109,3391954048,川娃子旗舰店
162023,202108,3391954048,川娃子旗舰店
231856,202109,2331993898, 上海通信电缆总厂
336368,202109,3083021561, 纤韵百货
273276,202109,1022243967, 川锦水族官方店
148067,202107,25870834,九寰科技
395338,202106,2089352068,studiolee 葡萄妈
205388,202109,1836836748, 乐活直销店
632415,202108,51524280,景趣园艺
17705,202107,168661227,京创电器直销店
551006,202108,2067154463, 企营对讲机直销店
335705,202109,498645567,婧茹旗舰店
135157,202107,2730531117,小熊电器官方工厂店
105467,202107,357754934,鹏耀印刷
241690,202109,2856125177,imint旗舰店
576362,202108,727788430, 完美冲印
169254,202106,2206724980526,叠纸心意旗舰店
164683,202107,2208526291327,零之楚旗舰店
264824,202109,37250572, 川妹子直销美妆店
379951,202106,321541766,萤轩灯饰官方企业店
160414,202108,113462038,创维官方旗舰店
135359,202107,711197896,永发摩配 厂家直销
303463,202109,33584099,广州意德文化科技
139222,202107,49417687,Linno朗龙直销店(宝臣
173008,202106,1595826875,保宁官方旗舰店
322125,202109,2201258571979,膜仙旗舰店
167135,202107,3043432863,韩莱路旗舰店
14465,202107,1670620872,名创得利包装
171614,202106,2424298091,lamer海蓝之谜官方旗舰店
246713,202109,896458115,优贝宜旗舰店
609153,202108,616087407, Gming头盔直销店
281845,202109,835295004, Top餐具工厂直销批发
170071,202106,1769820037,haolton旗舰店
37026,202107,727788430,完美冲印
320810,202109,36206518, 菲硕科技直销店
376864,202106,2517754599,工程直销店
157964,202108,2064801738,怡沁园旗舰店
78184,202107,28103292,点点海淘Ebay Etsy代
227716,202109,28231196, 小微美妆
418060,202106,731094029,莎莎周边应援定制
221388,202109,2211422075416, 贴心妈妈整合店
173685,202106,2074450097,小牛凯西旗舰店
623607,202108,583087370,天馬運通貨運
175379,202109,2692215024, 西可可精选家纺
218546,202109,2455564806,黎漾旗舰店
573820,202108,702952074,LOBOO 摩旅官方店
162004,202107,2064801738,怡沁园旗舰店
369631,202106,762115606,冰冰刺绣！~
233800,202109,2074450097,小牛凯西旗舰店
158525,202108,129704967,crd克徕帝官方旗舰店
586441,202108,2943957289, 顶级品质包包
203908,202109,113462038,创维官方旗舰店
407544,202106,2119646399,喂dd88709
165634,202107,2209441809131,藤壶岛旗舰店
154974,202107,2067154463,企营对讲机直销店
188379,202109,122312039, 北京皖京科技发展中心
294558,202109,2200788383317,誉奇旗舰店
317363,202109,4149215455, 电视同步直销店
372330,202106,3365751823,u[3365751823]
169207,202106,2206584387052,肯珂圣旗舰店
233788,202109,2064801738,怡沁园旗舰店
13309,202107,583087370,天馬運通貨運
305860,202109,120080523, 义乌市贝格气柱袋厂
105996,202107,2894655371,华晨包装气泡厂
212807,202109,2210875395737, 啊杨百货铺子
9530,202107,3553024402,宁美互联售后店
463592,202106,726766600,奥克斯工厂直销店
271565,202109,51177369, 花老板品牌1店
221805,202109,3887945325, 金豆家美妆店
205571,202109,49988941, 摄影支架直销店
465050,202106,75422654,KS点卡充值中心
222121,202109,89339114, 小小草莓屋
157968,202108,2074450097,小牛凯西旗舰店
258207,202109,683420561,上海黑猫清洗机直销店
177992,202109,369484980, 金桥派对气球
169923,202106,3512576640,寻荟记旗舰店
360928,202106,3553024402,宁美互联售后店
78143,202107,18069661,派扬音响直销店
173513,202106,2064801738,怡沁园旗舰店
224918,202109,3569078085, 巨达汽车用品
194503,202109,1774936113, 青阳品牌专柜店
465607,202106,2208636877256,超会购 精品店
296612,202109,51524280,景趣园艺
86381,202107,2871892130,沐艺官方认证企业店铺
370718,202106,872479585,佳力 吹风机直销店
37214,202107,705390444,IBM笔记本维修及配件
263258,202109,2013696569,yotime旗舰店
481577,202106,1028417024,顺风轮胎行
85788,202107,1028417024,顺风轮胎行
160949,202108,570022473,丢丢糖旗舰店
623298,202108,2730531117,小熊电器官方工厂店
163556,202107,570022473,丢丢糖旗舰店
204553,202109,3899610407, 聚淘信誉代付
239225,202109,2587443269,奕龙包装
243094,202109,2200539415177, 华美电动餐车厂家直销
289612,202109,4014436410,树人游乐
592362,202108,905907611, 回力百年品牌店
199517,202109,4165882796,优选商城官方店
293185,202109,1899775389, 美每家官方店
177344,202109,180021120, 绘源纸业
435914,202106,695101681,机油直销店
19921,202107,2206730600855,焕凰企业官方店
550105,202108,683420561,上海黑猫清洗机直销店
292522,202109,2209190359656, 中国活字研究
182205,202109,99438603, 伟德纸箱厂
415297,202106,379326586,FSFIFAOL4王者荣耀手
171758,202106,2203738468138,cocoamelia旗舰店
368501,202106,4034694116,法兰克乐器
128123,202107,4034694116,法兰克乐器
204808,202109,4004904106,润宁生鲜旗舰店
344384,202106,2217888099,六合通国际专线物流
223327,202109,114419352, 南瓜谷NAGUAGU
169201,202106,603748905,品唐旗舰店
170783,202106,2205618816622,大黄鲜森旗舰店
588501,202108,644213029,风行牛奶福景路店
434584,202106,644213029,风行牛奶福景路店
4689,202107,644213029,风行牛奶福景路店
351776,202106,1670620872,名创得利包装
276357,202109,323497024, 义乌雨馨手套厂家直销
291994,202109,1658334921, 精品工坊 工厂店
489799,202106,3895361970,博韵灯饰官方企业店
596827,202108,3895361970,博韵灯饰官方企业店
209578,202109,203900652,LM网上直销店
32938,202107,469390226,江达抛光制品直销总店
421853,202106,1941580268,富华百货
234135,202109,3210912752, 水景界
420352,202106,4282542542,u[4282542542]
385933,202106,2020507626,miss创意电子
163229,202107,290403136,文悟旗舰店
22938,202107,832942284,厂家直销优质鞋店
596974,202108,10619348, 海格尔家电配件直销中
257357,202109,2258217662,华盛微电子
416881,202106,358987449,昆明优网
256663,202109,2209922136928,dxkx旗舰店
298778,202109,644213029,风行牛奶福景路店
155837,202108,2208526291327,零之楚旗舰店
266224,202109,25809565, 碧林琚工厂店
177762,202109,773838565, 摩之友车品
155143,202107,415513527,兄弟纸箱
225933,202109,2208363487694, 雪球百货店
